generation,pair,round_actions,payoffs,reasoning_A,reasoning_B,score_A,score_B
7,Agent_5-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,21,11
7,Agent_5-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,21,17
7,Agent_6-Agent_1,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: forgiving defection,15,26
7,Agent_6-Agent_2,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Tit-for-Tat: mirroring opponent's last move,15,54
7,Agent_6-Agent_3,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: forgiving defection,18,36
7,Agent_6-Agent_4,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: mirroring last move,18,39
7,Agent_6-Agent_5,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: forgiving defection,21,24
7,Agent_6-Agent_6,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Contrite Tit-for-Tat: apologizing for unintended defection,27,27
7,Agent_6-Agent_7,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: mirroring last move,27,16
7,Agent_6-Agent_8,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: mirroring last move,27,22
7,Agent_7-Agent_1,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,16,31
7,Agent_7-Agent_2,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Tit-for-Tat: mirroring opponent's last move,17,55
7,Agent_7-Agent_3,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,18,37
7,Agent_7-Agent_4,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,23,39
7,Agent_7-Agent_5,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,28,24
7,Agent_7-Agent_6,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: apologizing for unintended defection,33,27
7,Agent_7-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,38,38
7,Agent_7-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,39,23
7,Agent_8-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,28,31
7,Agent_8-Agent_2,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Tit-for-Tat: mirroring opponent's last move,29,56
7,Agent_8-Agent_3,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,34,37
7,Agent_8-Agent_4,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,39,39
7,Agent_8-Agent_5,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,44,24
7,Agent_8-Agent_6,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: apologizing for unintended defection,49,27
7,Agent_8-Agent_7,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,54,39
7,Agent_8-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,56,56
8,Agent_1-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,6,6
8,Agent_1-Agent_2,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,6,5
8,Agent_1-Agent_3,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Tit-for-Tat: mirroring opponent's last move,7,1
8,Agent_1-Agent_4,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,8,1
8,Agent_1-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,11,3
8,Agent_1-Agent_6,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,12,1
8,Agent_1-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,12,5
8,Agent_1-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,12,5
8,Agent_2-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,10,12
8,Agent_2-Agent_2,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,12,12
8,Agent_2-Agent_3,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Tit-for-Tat: mirroring opponent's last move,13,2
8,Agent_2-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,16,4
8,Agent_2-Agent_5,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,21,3
8,Agent_2-Agent_6,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,22,2
8,Agent_2-Agent_7,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,25,8
8,Agent_2-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,25,10
8,Agent_3-Agent_1,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,13
8,Agent_3-Agent_2,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,8,25
8,Agent_3-Agent_3,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,10,10
8,Agent_3-Agent_4,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,11,5
8,Agent_3-Agent_5,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,16,3
8,Agent_3-Agent_6,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: mirroring opponent's last move,17,3
8,Agent_3-Agent_7,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,18,9
8,Agent_3-Agent_8,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,19,11
8,Agent_4-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,10,13
8,Agent_4-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,13,28
8,Agent_4-Agent_3,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Tit-for-Tat: mirroring opponent's last move,14,20
8,Agent_4-Agent_4,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,19,19
8,Agent_4-Agent_5,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,24,3
8,Agent_4-Agent_6,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,24,8
8,Agent_4-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,24,14
8,Agent_4-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,25,12
8,Agent_5-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,6,16
8,Agent_5-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,9,31
8,Agent_5-Agent_3,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,9,25
8,Agent_5-Agent_4,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,9,30
8,Agent_5-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,15,15
8,Agent_5-Agent_6,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,15,13
8,Agent_5-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,15,19
8,Agent_5-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,15,17
8,Agent_6-Agent_1,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,18,16
8,Agent_6-Agent_2,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,23,31
8,Agent_6-Agent_3,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,24,26
8,Agent_6-Agent_4,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,25,31
8,Agent_6-Agent_5,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,30,15
8,Agent_6-Agent_6,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: mirroring opponent's last move,32,32
8,Agent_6-Agent_7,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,33,20
8,Agent_6-Agent_8,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,34,18
8,Agent_7-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,25,16
8,Agent_7-Agent_2,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,30,31
8,Agent_7-Agent_3,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Tit-for-Tat: mirroring opponent's last move,31,27
8,Agent_7-Agent_4,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,36,31
8,Agent_7-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,39,18
8,Agent_7-Agent_6,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,40,35
8,Agent_7-Agent_7,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,46,46
8,Agent_7-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,47,19
8,Agent_8-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,24,16
8,Agent_8-Agent_2,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,29,31
8,Agent_8-Agent_3,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Tit-for-Tat: mirroring opponent's last move,30,28
8,Agent_8-Agent_4,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,35,31
8,Agent_8-Agent_5,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,40,18
8,Agent_8-Agent_6,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,41,36
8,Agent_8-Agent_7,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,46,47
8,Agent_8-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,48,48
9,Agent_1-Agent_1,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,2,2
9,Agent_1-Agent_2,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,7,0
9,Agent_1-Agent_3,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,8,1
9,Agent_1-Agent_4,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,9,1
9,Agent_1-Agent_5,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,14,0
9,Agent_1-Agent_6,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: apologizing for unintended defection,19,0
9,Agent_1-Agent_7,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,20,1
9,Agent_1-Agent_8,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Suspicious Tit-for-Tat: mirroring opponent's move,21,1
9,Agent_2-Agent_1,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,0,26
9,Agent_2-Agent_2,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,5,5
9,Agent_2-Agent_3,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,5,6
9,Agent_2-Agent_4,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,5,6
9,Agent_2-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,8,3
9,Agent_2-Agent_6,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: apologizing for unintended defection,11,3
9,Agent_2-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,11,6
9,Agent_2-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Suspicious Tit-for-Tat: mirroring opponent's move,11,6
9,Agent_3-Agent_1,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,7,27
9,Agent_3-Agent_2,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,12,11
9,Agent_3-Agent_3,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,14,14
9,Agent_3-Agent_4,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,15,7
9,Agent_3-Agent_5,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,20,3
9,Agent_3-Agent_6,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: apologizing for unintended defection,25,3
9,Agent_3-Agent_7,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,30,6
9,Agent_3-Agent_8,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Suspicious Tit-for-Tat: mirroring opponent's move,31,7
9,Agent_4-Agent_1,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,8,28
9,Agent_4-Agent_2,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,13,11
9,Agent_4-Agent_3,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,14,32
9,Agent_4-Agent_4,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,16,16
9,Agent_4-Agent_5,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,21,3
9,Agent_4-Agent_6,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: apologizing for unintended defection,26,3
9,Agent_4-Agent_7,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,27,7
9,Agent_4-Agent_8,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Suspicious Tit-for-Tat: mirroring opponent's move,28,8
9,Agent_5-Agent_1,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,3,33
9,Agent_5-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,6,14
9,Agent_5-Agent_3,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,6,37
9,Agent_5-Agent_4,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,6,33
9,Agent_5-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,12,12
9,Agent_5-Agent_6,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: apologizing for unintended defection,15,6
9,Agent_5-Agent_7,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,18,10
9,Agent_5-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Suspicious Tit-for-Tat: mirroring opponent's move,18,13
9,Agent_6-Agent_1,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Tit-for-Tat: mirroring opponent's last move,6,38
9,Agent_6-Agent_2,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: mirroring last move,6,19
9,Agent_6-Agent_3,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Tit-for-Tat: mirroring opponent's last move,6,42
9,Agent_6-Agent_4,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Tit-for-Tat: mirroring opponent's last move,6,38
9,Agent_6-Agent_5,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: forgiving defection,9,21
9,Agent_6-Agent_6,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Contrite Tit-for-Tat: apologizing for unintended defection,15,15
9,Agent_6-Agent_7,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: mirroring last move,15,15
9,Agent_6-Agent_8,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Suspicious Tit-for-Tat: mirroring opponent's move,15,18
9,Agent_7-Agent_1,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Tit-for-Tat: mirroring opponent's last move,16,39
9,Agent_7-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,19,22
9,Agent_7-Agent_3,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Tit-for-Tat: mirroring opponent's last move,20,43
9,Agent_7-Agent_4,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Tit-for-Tat: mirroring opponent's last move,21,39
9,Agent_7-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,24,24
9,Agent_7-Agent_6,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: apologizing for unintended defection,29,15
9,Agent_7-Agent_7,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,31,31
9,Agent_7-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Suspicious Tit-for-Tat: mirroring opponent's move,32,19
9,Agent_8-Agent_1,D-D,1-1,Suspicious Tit-for-Tat: mirroring opponent's move,Tit-for-Tat: mirroring opponent's last move,20,40
9,Agent_8-Agent_2,D-C,5-0,Suspicious Tit-for-Tat: mirroring opponent's move,Generous Tit-for-Tat: forgiving defection,25,22
9,Agent_8-Agent_3,D-D,1-1,Suspicious Tit-for-Tat: mirroring opponent's move,Tit-for-Tat: mirroring opponent's last move,26,44
9,Agent_8-Agent_4,D-D,1-1,Suspicious Tit-for-Tat: mirroring opponent's move,Tit-for-Tat: mirroring opponent's last move,27,40
9,Agent_8-Agent_5,D-C,5-0,Suspicious Tit-for-Tat: mirroring opponent's move,Generous Tit-for-Tat: forgiving defection,32,24
9,Agent_8-Agent_6,D-C,5-0,Suspicious Tit-for-Tat: mirroring opponent's move,Contrite Tit-for-Tat: apologizing for unintended defection,37,15
9,Agent_8-Agent_7,D-D,1-1,Suspicious Tit-for-Tat: mirroring opponent's move,Generous Tit-for-Tat: mirroring last move,38,33
9,Agent_8-Agent_8,D-D,1-1,Suspicious Tit-for-Tat: mirroring opponent's move,Suspicious Tit-for-Tat: mirroring opponent's move,40,40
10,Agent_1-Agent_1,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Contrite Tit-for-Tat: apologizing for unintended defection,6,6
10,Agent_1-Agent_2,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: mirroring last move,6,5
10,Agent_1-Agent_3,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: mirroring last move,6,5
10,Agent_1-Agent_4,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: forgiving defection,9,3
10,Agent_1-Agent_5,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: forgiving defection,12,3
10,Agent_1-Agent_6,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Contrite Tit-for-Tat: mirroring opponent's last move,12,5
10,Agent_1-Agent_7,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: mirroring last move,12,5
10,Agent_1-Agent_8,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Suspicious Tit-for-Tat: mirroring opponent's move,12,5
10,Agent_2-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: apologizing for unintended defection,8,15
10,Agent_2-Agent_2,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,13,13
10,Agent_2-Agent_3,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,13,10
10,Agent_2-Agent_4,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,18,3
10,Agent_2-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,21,6
10,Agent_2-Agent_6,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,21,10
10,Agent_2-Agent_7,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,26,5
10,Agent_2-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Suspicious Tit-for-Tat: mirroring opponent's move,27,6
10,Agent_3-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: apologizing for unintended defection,13,18
10,Agent_3-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,16,30
10,Agent_3-Agent_3,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,18,18
10,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,21,6
10,Agent_3-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,24,9
10,Agent_3-Agent_6,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,25,11
10,Agent_3-Agent_7,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,28,8
10,Agent_3-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Suspicious Tit-for-Tat: mirroring opponent's move,29,7
10,Agent_4-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: apologizing for unintended defection,9,21
10,Agent_4-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,12,33
10,Agent_4-Agent_3,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,12,34
10,Agent_4-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,18,18
10,Agent_4-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,21,12
10,Agent_4-Agent_6,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,21,16
10,Agent_4-Agent_7,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,22,9
10,Agent_4-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Suspicious Tit-for-Tat: mirroring opponent's move,22,12
10,Agent_5-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: apologizing for unintended defection,15,24
10,Agent_5-Agent_2,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,15,38
10,Agent_5-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,18,37
10,Agent_5-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,21,25
10,Agent_5-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,27,27
10,Agent_5-Agent_6,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,27,21
10,Agent_5-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,27,14
10,Agent_5-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Suspicious Tit-for-Tat: mirroring opponent's move,27,17
10,Agent_6-Agent_1,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: apologizing for unintended defection,26,24
10,Agent_6-Agent_2,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,31,38
10,Agent_6-Agent_3,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,36,37
10,Agent_6-Agent_4,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,41,25
10,Agent_6-Agent_5,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,46,27
10,Agent_6-Agent_6,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: mirroring opponent's last move,48,48
10,Agent_6-Agent_7,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,49,15
10,Agent_6-Agent_8,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Suspicious Tit-for-Tat: mirroring opponent's move,50,18
10,Agent_7-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: apologizing for unintended defection,20,24
